"TIMESTAMP","RECORD","Hs","Fc_wpl","LE_wpl","Hc","tau","u_star","Ts_mean","stdev_Ts","cov_Ts_Ux","cov_Ts_Uy","cov_Ts_Uz","co2_mean","stdev_co2","cov_co2_Ux","cov_co2_Uy","cov_co2_Uz","h2o_Avg","stdev_h2o","cov_h2o_Ux","cov_h2o_Uy","cov_h2o_Uz","Ux_Avg","stdev_Ux","cov_Ux_Uy","cov_Ux_Uz","Uy_Avg","stdev_Uy","cov_Uy_Uz","Uz_Avg","stdev_Uz","press_mean","t_hmp_mean","h2o_hmp_mean","rho_a_mean","wnd_dir_compass","wnd_dir_csat3","wnd_spd","rslt_wnd_spd","std_wnd_dir","Fc_irga","LE_irga","co2_wpl_LE","co2_wpl_H","h2o_wpl_LE","h2o_wpl_H","n_Tot","csat_warnings","irga_warnings","del_T_f_Tot","sig_lck_f_Tot","amp_h_f_Tot","amp_l_f_Tot","chopper_f_Tot","detector_f_Tot","pll_f_Tot","sync_f_Tot","agc_Avg","panel_temp_Avg","batt_volt_Avg","shf_Avg(1)","shf_Avg(2)","shf_Avg(3)","shf_Avg(4)","del_Tsoil(1)","del_Tsoil(2)","soil_water_T_Avg(1)","soil_water_T_Avg(2)","soil_water_T_Avg(3)","soil_water_T_Avg(4)","soil_water_T_Avg(5)","Tsoil_avg(1)","Tsoil_avg(2)","cs616_wcr_Avg(1)","cs616_wcr_Avg(2)","cs616_wcr_Avg(3)","cs616_wcr_Avg(4)","cs616_wcr_Avg(5)"
"TS","RN","W/m^2","mg/(m^2 s)","W/m^2","W/m^2","kg/(m s^2)","m/s","C","C","m C/s","m C/s","m C/s","mg/m^3","mg/m^3","mg/(m^2 s)","mg/(m^2 s)","mg/(m^2 s)","g/m^3","g/m^3","g/(m^2 s)","g/(m^2 s)","g/(m^2 s)","m/s","m/s","(m/s)^2","(m/s)^2","m/s","m/s","(m/s)^2","m/s","m/s","kPa","C","g/m^3","kg/m^3","degrees","degrees","m/s","m/s","degrees","mg/(m^2 s)","W/m^2","mg/(m^2 s)","mg/(m^2 s)","W/m^2","W/m^2","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","unitless","C","V","W/m^2","W/m^2","W/m^2","W/m^2","C","C","frac_v_wtr","frac_v_wtr","frac_v_wtr","frac_v_wtr","frac_v_wtr","C","C","uSeconds","uSeconds","uSeconds","uSeconds","uSeconds"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Avg","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Avg"
"2007-12-07 11:30:00",8337,-0.1312129,-0.08455181,-0.6781461,-0.09310793,0.002456631,0.04290619,-5.760657,0.0724855,0.002254547,-0.005719827,-9.787085E-005,886.0714,2.891971,-0.05910259,0.2505324,-0.0840247,5.575971,0.02611529,-0.001229767,0.001901516,-0.0002761112,0.08753567,0.1636641,-0.002658916,-0.001536928,0.5915451,0.1561464,-0.001013369,0.01952425,0.09324131,102.2861,-6.111351,2.590271,1.334443,278.4174,81.58257,0.6238885,0.5979868,16.50426,-0.0840247,-0.6737114,-0.0002959526,-0.0002311621,-0.002111001,-0.002323662,3000,0,0,0,0,0,0,0,0,0,0,56,-7.22368,11.18683,-14.19837,-14.91265,-16.87554,-15.79561,-0.003124714,-0.001051664,0.330417,0.4037859,0.3121547,0.3051972,0.3362276,2.21616,1.915076,28.72785,30.80212,28.18332,27.97254,28.89855
"2007-12-07 11:35:00",8338,-5.347898,0.06852615,4.243453,-5.577441,0.01097983,0.09070905,-5.770907,0.08374863,0.008972314,-0.003822355,-0.003989012,885.0997,2.739758,-0.2018771,0.145359,0.08046319,5.578944,0.03276641,-0.002640132,0.001936277,0.001772575,-0.08038951,0.35769,-0.005875523,-0.004888407,0.5072045,0.1515874,0.006618583,-0.02327767,0.1430175,102.2676,-6.158092,2.604821,1.334426,260.9938,99.00618,0.6260119,0.5135357,34.33397,0.08046319,4.325082,0.001897914,-0.01383495,0.01362862,-0.09525798,3000,0,0,0,0,0,0,0,0,0,0,56,-7.123985,11.18006,-14.2048,-14.91424,-16.86284,-15.79112,-0.002548218,-0.003696442,0.3303828,0.4037769,0.3121151,0.3051265,0.3361903,2.213612,1.91138,28.72684,30.80187,28.18213,27.97039,28.89746
"2007-12-07 11:40:00",8339,-0.9334667,0.0005127331,0.5008839,-0.960193,0.001641547,0.03507454,-5.792736,0.03114761,-0.0006630502,0.0001448104,-0.0006963157,888.2039,1.872005,-0.05903765,0.002349036,0.002675839,5.596898,0.01875808,-0.0002782384,6.083275E-005,0.0002114359,-0.1043902,0.08575717,2.332501E-005,0.0002845816,0.4424621,0.07588913,-0.001196856,-0.03238508,0.06643751,102.2609,-6.160518,2.607815,1.334348,256.725,103.275,0.4627547,0.4546098,10.74617,0.002675839,0.5159037,0.0002271943,-0.0023903,0.001627614,-0.01664741,3000,0,0,0,0,0,0,0,0,0,0,56,-7.0267,11.1735,-14.20902,-14.91564,-16.84748,-15.7842,0.0002260208,-0.00136435,0.330356,0.4037653,0.3120709,0.3051008,0.3361706,2.213838,1.910016,28.72605,30.80156,28.18079,27.96961,28.89688
"2007-12-07 11:45:00",8340,-1.012511,0.007817788,2.144224,-1.130984,0.002840704,0.04614254,-5.792565,0.02648939,0.0002329401,-0.002542349,-0.0007553585,886.8271,2.796777,-0.10782,0.5564718,0.009681426,5.567039,0.05620001,-0.001985563,0.01287605,0.0008834066,-0.02672033,0.1882866,-0.001953573,-0.001399733,0.2884126,0.3112753,0.001604356,-0.0008802501,0.1091415,102.2469,-6.169428,2.614695,1.334207,264.7069,95.29312,0.4083966,0.2896477,43.6776,0.009681426,2.155512,0.0009478813,-0.002811519,0.006819081,-0.0181074,3000,0,0,0,0,0,0,0,0,0,0,56,-6.935952,11.16708,-14.2145,-14.91667,-16.83368,-15.77733,-0.001870394,-0.0008901358,0.3303408,0.4037468,0.312035,0.3050427,0.3361472,2.211967,1.909125,28.7256,30.80105,28.17971,27.96784,28.8962
"2007-12-07 11:50:00",8341,0.07612801,0.004237143,1.841904,-0.02697382,0.002825474,0.04601922,-5.818956,0.03206042,-0.0009700898,-0.001300858,5.679475E-005,886.2804,1.132509,-0.03315823,-0.0903929,0.003497805,5.536005,0.03763721,0.0004659898,-0.002356158,0.0007519618,-0.03432417,0.1464688,0.009304276,0.001093589,0.2313572,0.1371113,-0.001813562,0.002772167,0.0545547,102.2402,-6.178524,2.596955,1.334175,261.5612,98.43884,0.2983162,0.2338895,37.6426,0.003497805,1.834787,0.0008063541,-6.701546E-005,0.005765128,0.00135226,3000,0,0,0,0,0,0,0,0,0,0,56,-6.85007,11.16073,-14.21901,-14.91657,-16.81768,-15.76811,-0.003350258,-0.001611471,0.330314,0.4037252,0.3119978,0.3049829,0.3361109,2.208617,1.907514,28.72481,30.80047,28.17859,27.96602,28.89514
"2007-12-07 11:55:00",8342,-0.5526043,-0.0362209,1.70076,-0.6469418,0.004673327,0.05918794,-5.781898,0.045787,0.0002160469,-0.001659708,-0.0004123168,887.7527,1.279406,0.03128609,-0.1013187,-0.03536162,5.551055,0.02894006,-0.0002858051,0.001088977,0.0006988582,-0.07312092,0.06323163,-0.004413105,-0.0007781101,-0.07569917,0.1070755,0.003415705,0.007110167,0.04841866,102.2364,-6.15559,2.594996,1.334012,134.0075,-134.0075,0.1523003,0.1052475,45.02228,-0.03536162,1.705214,0.000750745,-0.001610028,0.005354599,-0.009808825,3000,0,0,0,0,0,0,0,0,0,0,56,-6.770594,11.15443,-14.22383,-14.91803,-16.80237,-15.76349,-0.003698587,-0.004639387,0.3302834,0.4036998,0.311945,0.3049371,0.3360727,2.204919,1.902875,28.72391,30.79978,28.17699,27.96463,28.89402
"2007-12-07 12:00:00",8343,0.7407267,-0.008125275,0.2828648,0.7236564,0.002258885,0.04114934,-5.672544,0.0591179,-0.003061438,-0.002292216,0.0005526703,893.5337,2.138574,0.07940765,-0.05314709,-0.01005685,5.520629,0.02510761,-0.001779802,0.0001808042,0.0001102008,-0.08321159,0.1332776,0.003620855,-0.001555218,-0.3964191,0.07640673,-0.0006696678,-0.007536334,0.04335649,102.2498,-6.125691,2.592082,1.334039,101.8547,-101.8547,0.4253628,0.4050584,17.69705,-0.01005685,0.2688899,0.0001191509,0.001812428,0.0008433833,0.01313149,3000,0,0,0,0,0,0,0,0,0,0,56,-6.698122,11.14669,-14.22814,-14.91878,-16.78475,-15.75584,-0.001976252,-0.002563953,0.3302593,0.4036686,0.3118775,0.3048936,0.336046,2.202942,1.900311,28.7232,30.79893,28.17496,27.9633,28.89324
"2007-12-07 12:05:00",8344,-1.248338,0.02397766,1.562015,-1.333575,0.001436022,0.03281218,-5.601445,0.09010357,0.008619406,-0.00538924,-0.0009315751,895.5027,1.9706,-0.03608586,0.07514596,0.0266233,5.547829,0.04731905,-0.004708494,0.004876781,0.0006472191,-0.3498088,0.1404078,-0.01932155,0.0002403322,-0.0710785,0.203214,-0.001049472,-0.0117945,0.05561987,102.2585,-6.055735,2.59586,1.3338,168.5143,-168.5143,0.4215923,0.3569571,31.71562,0.0266233,1.579215,0.0007014537,-0.003347094,0.004961387,-0.02216086,3000,0,0,0,0,0,0,0,0,0,0,56,-6.633158,11.13935,-14.23072,-14.91811,-16.76755,-15.74902,-0.001480103,-0.002123833,0.3302512,0.4036289,0.3118399,0.3048285,0.3360204,2.201462,1.898187,28.72296,30.79785,28.17382,27.96132,28.89249
"2007-12-07 12:10:00",8345,-0.5040159,0.05018119,1.375554,-0.5802627,0.003691749,0.05261382,-5.638761,0.06209549,-0.0005094168,-0.006848294,-0.0003761736,895.2276,2.771039,-0.0146169,0.1788731,0.05102418,5.578726,0.04060556,-0.0004055029,0.000372953,0.0005656529,-0.3856895,0.08161061,0.003443907,0.0002264072,-0.1028593,0.1570913,0.00275894,-0.02226767,0.04459225,102.26,-6.017938,2.611626,1.333621,165.0673,-165.0673,0.4230935,0.3991697,19.26112,0.05102418,1.380193,0.0006129539,-0.001455951,0.0043631,-0.009001892,3000,0,0,0,0,0,0,0,0,0,0,56,-6.572991,11.13229,-14.23553,-14.91794,-16.75038,-15.74276,-0.002776146,-0.001428008,0.3302355,0.4035824,0.3118028,0.3047485,0.3359876,2.198686,1.896759,28.72249,30.79659,28.1727,27.95889,28.89153
"2007-12-07 12:15:00",8346,-0.374668,0.005194472,0.819935,-0.4198343,0.001184653,0.029805,-5.46616,0.06739174,-0.00578376,0.0001953484,-0.000279647,893.6494,0.6646596,-0.008879347,0.01833227,0.005880545,5.559294,0.02906796,0.001096339,0.0006280623,0.0003377185,-0.6384108,0.1325239,0.003848362,0.0004974493,-0.5069284,0.1721214,0.0007359951,-0.06686059,0.05367147,102.2763,-5.964237,2.619734,1.333561,141.5488,-141.5488,0.8281381,0.8151961,10.12591,0.005880545,0.8240333,0.0003653327,-0.001051406,0.002613174,-0.00671149,3000,0,0,0,0,0,0,0,0,0,0,56,-6.5122,11.12478,-14.23727,-14.91659,-16.73492,-15.73526,-0.003565311,-0.001124859,0.3302004,0.4035404,0.3117623,0.3046799,0.3359653,2.195121,1.895634,28.72146,30.79545,28.17148,27.9568,28.89087
"2007-12-07 12:20:00",8347,-3.453388,0.06910983,3.076939,-3.619052,0.004882134,0.06051992,-5.351745,0.1515993,0.01150295,-0.008750231,-0.002578748,893.1681,4.18638,-0.288755,0.2515356,0.07678174,5.560604,0.0485535,-0.001447852,0.003209502,0.001282342,-0.4510288,0.1505396,-0.001951306,0.0009646211,-0.007796,0.120519,0.003533354,-0.05227125,0.07631622,102.2705,-5.856653,2.621629,1.332947,179.0097,-179.0097,0.4688449,0.4510961,15.75991,0.07678174,3.128914,0.00138709,-0.009058997,0.009934187,-0.06190968,3000,0,0,0,0,0,0,0,0,0,0,56,-6.448284,11.1181,-14.24022,-14.91442,-16.71984,-15.7246,-0.002920389,-0.001883864,0.3301694,0.4035291,0.311724,0.3046667,0.3359349,2.1922,1.89375,28.72055,30.79514,28.17033,27.95639,28.88998
"2007-12-07 12:25:00",8348,0.1014175,-0.007965908,1.680251,0.007173368,0.004155384,0.05584548,-5.343215,0.05815271,0.0007637524,-0.001500263,7.576247E-005,895.4002,2.329651,-0.03426797,0.02413907,-0.008727771,5.626426,0.04266356,0.0004102105,0.001297058,0.0006856804,-0.2162114,0.1004864,-0.002221137,0.002936884,0.1926026,0.09853956,-0.001049339,0.03332917,0.07060143,102.2682,-5.756176,2.643007,1.332402,221.6949,138.3051,0.3037976,0.2895568,17.53717,-0.008727771,1.67306,0.0007438606,1.800192E-005,0.005357503,0.001833071,3000,0,0,0,0,0,0,0,0,0,0,56,-6.379885,11.11299,-14.2434,-14.91328,-16.7035,-15.71277,-0.001164198,-0.002497196,0.3301461,0.4035092,0.3116874,0.3046298,0.3359021,2.191036,1.891253,28.71986,30.7946,28.16922,27.95527,28.88902
"2007-12-07 12:30:00",8349,0.8088096,0.06329313,1.986104,0.6964099,0.004074721,0.05530401,-5.336983,0.04276901,0.002849565,0.0001832629,0.0006042799,897.5936,3.799549,0.1372544,0.02108064,0.06066523,5.633858,0.03320428,-0.0006018448,-0.0002655722,0.0008053507,-0.1502407,0.1158869,-0.000659826,-0.0002014982,0.314756,0.1255128,0.003051888,0.01821842,0.07089411,102.2706,-5.72092,2.66027,1.332247,244.4837,115.5163,0.3656422,0.3487745,17.39742,0.06066523,1.965056,0.0008759385,0.001751966,0.006334458,0.01471441,3000,0,0,0,0,0,0,0,0,0,0,56,-6.308487,11.10924,-14.24571,-14.91158,-16.68528,-15.7028,1.358986E-005,-0.0005064011,0.3301276,0.4034927,0.3116454,0.3046009,0.3358951,2.19105,1.890746,28.71931,30.79415,28.16795,27.95439,28.88882
"2007-12-07 12:35:00",8350,-0.8872818,-0.03244874,0.9784575,-0.9406518,0.0002480329,0.01364627,-5.249703,0.04292374,-0.0003382157,-0.000335793,-0.0006630665,899.6183,8.838481,0.4185361,0.2093828,-0.0305198,5.580482,0.0379344,0.001873574,0.0009319811,0.0004063139,-0.1288898,0.09735855,0.001898291,0.0001831627,0.4073853,0.07675971,-3.360992E-005,0.003344917,0.0485618,102.2612,-5.681719,2.66059,1.331929,252.4435,107.5565,0.4391084,0.4272884,13.28947,-0.0305198,0.991406,0.0004430297,-0.002371967,0.003196997,-0.01614547,3000,0,0,0,0,0,0,0,0,0,0,56,-6.238463,11.10551,-14.24828,-14.90904,-16.6673,-15.6924,-0.001303196,-0.0002493858,0.3300995,0.403479,0.3116055,0.3045716,0.3358876,2.189747,1.890497,28.71848,30.79378,28.16675,27.9535,28.8886
"2007-12-07 12:40:00",8351,0.1040455,0.002761263,1.874737,-0.001141393,0.001379524,0.0321881,-5.243273,0.02804296,0.0002870479,0.0006221376,7.777878E-005,892.6372,3.231639,-0.01308755,0.05977605,0.001936089,5.609676,0.03262356,-0.000708973,-0.0008866524,0.0007651011,-0.2328607,0.06851969,0.0002498664,-0.0008576266,0.3144478,0.08893161,0.0005813136,-0.0112375,0.05453955,102.2463,-5.632205,2.652088,1.331493,233.4786,126.5214,0.3993087,0.3912819,11.48424,0.001936089,1.866847,0.0008280307,-2.856205E-006,0.006002735,0.001887471,3000,0,0,0,0,0,0,0,0,0,0,56,-6.173133,11.1018,-14.24992,-14.90721,-16.65042,-15.68048,-0.001960754,-0.001015425,0.3300664,0.4034579,0.3115735,0.3045348,0.3358703,2.187786,1.889482,28.71751,30.79321,28.16578,27.95238,28.88809
"2007-12-07 12:45:00",8352,1.154933,0.05255283,2.589847,1.008117,0.001307138,0.03133716,-5.193792,0.05917344,0.004005677,-0.0005003625,0.0008636371,896.6746,4.07577,0.1130084,0.01785122,0.04887711,5.643856,0.05006556,0.0008807619,-0.0002814447,0.001049372,-0.1996758,0.1125479,0.0003451146,0.000980298,0.3754042,0.06915407,5.80918E-005,-0.00257325,0.05196157,102.2324,-5.586519,2.669146,1.331073,241.9917,118.0083,0.4393182,0.4252043,14.5184,0.04887711,2.560469,0.001141195,0.002534529,0.008288713,0.02108969,3000,0,0,0,0,0,0,0,0,0,0,56,-6.112169,11.10026,-14.25179,-14.9046,-16.63372,-15.67415,-0.002514362,-0.001187444,0.3300417,0.4034412,0.3115405,0.3044911,0.3358496,2.185272,1.888294,28.71678,30.79275,28.16479,27.95105,28.88749
"2007-12-07 12:50:00",8353,1.181742,0.001784379,4.912962,0.904492,0.002492459,0.04328233,-5.068682,0.06158227,0.007063911,0.004807364,0.0008840815,898.7342,3.228072,0.218899,0.2257487,-0.002674117,5.646129,0.05405977,0.003160792,-0.0005912497,0.001998068,0.1376334,0.1634224,0.01268829,0.001585062,0.5958572,0.1343804,-0.0009985273,0.02423383,0.07336029,102.2201,-5.501147,2.690888,1.330476,283.0063,76.9937,0.6274692,0.6115462,12.90332,-0.002674117,4.875285,0.00217891,0.002279586,0.01591818,0.02175845,3000,0,0,0,0,0,0,0,0,0,0,56,-6.051075,11.10092,-14.25274,-14.90156,-16.61825,-15.66513,-0.001899719,-0.002411604,0.330028,0.4034322,0.3115054,0.3044599,0.3358306,2.183372,1.885883,28.71638,30.79251,28.16373,27.9501,28.88693
"2007-12-07 12:55:00",8354,1.095524,-0.09209792,4.217422,0.857272,0.009551023,0.08474795,-4.94525,0.0430227,-0.003869251,-0.009589327,0.0008199872,893.3644,7.116888,0.535825,1.791512,-0.09610522,5.63549,0.04041233,4.986444E-005,0.0001304224,0.001714497,0.1999612,0.1515499,0.0322944,-0.002367374,0.3300146,0.3060837,-0.006780837,-0.002245,0.09193765,102.2148,-5.384598,2.707618,1.329816,301.2123,58.78765,0.4264114,0.385868,24.97645,-0.09610522,4.183372,0.00185945,0.002147846,0.01375096,0.02029808,3000,0,0,0,0,0,0,0,0,0,0,56,-5.985085,11.10051,-14.25464,-14.89878,-16.60221,-15.65472,-0.001008511,-0.0009099245,0.3300143,0.4034214,0.311456,0.304404,0.3358189,2.182363,1.884973,28.71597,30.79221,28.16224,27.94839,28.88659
"2007-12-07 13:00:00",8355,-1.022583,0.06533289,3.368797,-1.210204,0.01065127,0.08951281,-4.876491,0.03414196,0.002212618,0.00192683,-0.0007656742,886.1243,3.14703,-0.03873827,-0.2082749,0.06685071,5.584214,0.0283136,0.00116409,-0.001349132,0.00138387,0.01957258,0.1577073,0.001404903,0.003101396,-0.1007483,0.1105185,-0.007387977,-0.05385634,0.1216843,102.2304,-5.245206,2.709677,1.329325,79.00596,-79.00595,0.1984241,0.1026318,56.27986,0.06685071,3.376643,0.00148926,-0.003007079,0.01111177,-0.01895823,3000,0,0,0,0,0,0,0,0,0,0,56,-5.909379,11.09612,-14.25422,-14.89631,-16.58372,-15.64605,0.0006253719,0.000156045,0.3299884,0.403415,0.3114102,0.3043296,0.3357999,2.182989,1.885129,28.71521,30.79204,28.16085,27.94613,28.88603
"2007-12-07 13:05:00",8356,1.21703,-0.01443573,1.240603,1.145775,0.002581537,0.04407317,-4.774627,0.08060138,0.001625025,0.0002779513,0.0009114819,883.1777,1.353495,-0.01928926,-0.04152979,-0.01780649,5.615171,0.04139079,0.001178638,0.0001034922,0.000497602,-0.1322568,0.09243515,-0.001779097,-0.0006961257,-0.109739,0.09090286,0.001813422,-0.02148433,0.06627582,102.2502,-5.12959,2.699354,1.329015,140.3161,-140.3161,0.201456,0.171856,31.0485,-0.01780649,1.214149,0.0005338374,0.002836927,0.003981169,0.02247251,3000,0,0,0,0,0,0,0,0,0,0,56,-5.825851,11.08935,-14.25517,-14.89274,-16.56393,-15.63522,-0.000510931,0.001489282,0.3299598,0.4034153,0.3113633,0.3042969,0.3357726,2.182478,1.886618,28.71437,30.79205,28.15944,27.94513,28.88523
"2007-12-07 13:10:00",8357,4.782004,0.01953206,6.19214,4.427871,0.001193707,0.02997634,-4.637291,0.07776622,0.0009008753,0.001515034,0.003582992,884.4451,1.566415,-0.04241445,-0.01788523,0.005873824,5.644348,0.04700714,-5.236492E-006,0.0007765647,0.002492988,-0.03961634,0.08357459,0.0001336594,-0.0007635714,-0.1718275,0.07720406,0.0004737156,-0.02786867,0.08112728,102.2587,-4.993713,2.724201,1.328436,102.9832,-102.9832,0.1973052,0.1763353,26.40665,0.005873824,6.082892,0.002679585,0.01097865,0.02013843,0.08910912,3000,0,0,0,0,0,0,0,0,0,0,56,-5.737275,11.09233,-14.25609,-14.88949,-16.54522,-15.62263,-0.002248287,-0.0006991625,0.3299451,0.4034143,0.3113309,0.3042766,0.3357634,2.180229,1.885919,28.71393,30.79202,28.15846,27.94451,28.88496
"2007-12-07 13:15:00",8358,0.5347729,-0.05679838,1.991914,0.4222896,0.001667358,0.03543451,-4.621974,0.04134715,-0.001351368,0.00241493,0.0004008392,885.0231,2.286482,-0.05580052,0.1418091,-0.05871718,5.582822,0.03348987,-0.001159574,0.001197458,0.0008096192,0.01354783,0.06501425,-0.003619272,-0.0005044042,-0.3255014,0.09449349,-0.001149835,-0.049004,0.05779144,102.2617,-4.882751,2.713593,1.327932,87.61664,-87.61664,0.3327854,0.3257832,11.74953,-0.05871718,1.975471,0.0008711111,0.00104768,0.006517086,0.009925844,3000,0,0,0,0,0,0,0,0,0,0,56,-5.645086,11.10614,-14.25605,-14.88583,-16.52652,-15.61182,-0.0002737045,-0.002544284,0.3299308,0.4034097,0.3112842,0.3042799,0.3357554,2.179956,1.883375,28.71351,30.7919,28.15705,27.94461,28.88473
"2007-12-07 13:20:00",8359,5.723889,-0.02993755,6.057418,5.377377,0.006245935,0.0685984,-4.482066,0.07825053,0.0009950659,0.005173933,0.004292382,887.2676,1.752371,-0.02928452,-0.2933879,-0.04593607,5.646297,0.05321334,0.0005779678,0.005449088,0.002430761,0.03802409,0.06235063,0.003603462,0.0009182139,0.05219408,0.2249769,0.004615288,0.02174017,0.07215023,102.261,-4.758733,2.72531,1.327301,306.0739,53.92616,0.1925706,0.06457596,66.03679,-0.04593607,5.931056,0.002623285,0.01337523,0.01966059,0.1067021,3000,0,0,0,0,0,0,0,0,0,0,56,-5.550067,11.12347,-14.25645,-14.88165,-16.5086,-15.59914,0.000825882,0.0005757809,0.3298995,0.4034034,0.3112416,0.3042752,0.3357454,2.180782,1.88395,28.71259,30.79173,28.15576,27.94447,28.88443
"2007-12-07 13:25:00",8360,3.896966,-0.01890651,4.201267,3.657628,0.002784565,0.04580737,-4.475336,0.05702302,0.001056382,-0.001304503,0.002922917,885.4654,0.9557356,0.002655714,0.006634067,-0.02980144,5.628718,0.04001555,-0.001184205,-0.0004329777,0.001686433,0.1043834,0.1759319,-0.004124127,-0.0003996755,0.4314216,0.1063452,-0.002059899,0.007574833,0.08130057,102.2719,-4.679469,2.728151,1.327048,283.6014,76.39854,0.4784122,0.4438699,21.76503,-0.02980144,4.114896,0.001816658,0.009078277,0.01365715,0.07271386,3000,0,0,0,0,0,0,0,0,0,0,56,-5.452675,11.11742,-14.25573,-14.8772,-16.49189,-15.58764,-0.000180006,0.001613855,0.329865,0.4034217,0.3112008,0.3042004,0.3357425,2.180602,1.885564,28.71157,30.79222,28.15453,27.94219,28.88435
"2007-12-07 13:30:00",8361,3.241544,0.116182,5.669112,2.91917,0.002288067,0.04152544,-4.366709,0.05913392,0.0001598134,-0.00100409,0.002431578,883.3992,3.203656,-0.02788286,0.05316569,0.1064909,5.649137,0.04492169,-0.001715617,0.0006546927,0.002290987,0.05386375,0.1547611,-0.01339817,-0.000952424,0.6462326,0.1581685,-0.001437468,0.03243542,0.08935784,102.2701,-4.655636,2.730312,1.326906,274.7646,85.23538,0.6686055,0.6484735,14.05541,0.1064909,5.590009,0.002462405,0.007228661,0.01856969,0.06053347,3000,0,0,0,0,0,0,0,0,0,0,56,-5.352616,11.13142,-14.2565,-14.87391,-16.47495,-15.5765,-0.002910614,-0.000861764,0.3298349,0.4034351,0.3111613,0.3041444,0.335723,2.177691,1.884702,28.71068,30.79259,28.15334,27.94048,28.88378
"2007-12-07 13:35:00",8362,0.1990945,-0.03211425,3.796093,-0.0147358,0.007395449,0.07466398,-4.246589,0.06049669,0.003050827,-0.005198462,0.0001493804,879.6089,3.153887,0.3851191,-0.2314871,-0.03373616,5.635582,0.06258713,0.002046353,-0.002028939,0.001549091,0.1845342,0.1705299,-0.01136858,-0.005103729,0.2411837,0.1758103,0.00224262,0.02708975,0.0995174,102.2884,-4.547959,2.736032,1.326607,307.4203,52.57971,0.3683319,0.3036815,33.93525,-0.03373616,3.779783,0.001658237,-3.63272E-005,0.01258542,0.003725109,3000,0,0,0,0,0,0,0,0,0,0,56,-5.255035,11.1723,-14.25517,-14.86849,-16.45565,-15.56459,-0.0006897449,-0.001959562,0.3298204,0.403442,0.3111331,0.304128,0.335701,2.177001,1.882743,28.71025,30.79277,28.15249,27.93998,28.88313
"2007-12-07 13:40:00",8363,2.69876,0.05100624,5.244435,2.400255,0.005419246,0.06393924,-4.002868,0.08412077,0.0003712693,0.006500662,0.002026455,886.1385,4.056799,0.2884612,-0.04876494,0.0427559,5.674645,0.07353891,-0.004546916,-0.001184611,0.002121185,0.4169919,0.1770888,-0.01121274,-0.003809533,0.1731788,0.1830186,0.001483595,0.03936617,0.0985676,102.2979,-4.318887,2.776508,1.325574,337.4467,22.55335,0.4915087,0.4515231,23.10316,0.0427559,5.175693,0.002289351,0.005960988,0.01750248,0.05124036,3000,0,0,0,0,0,0,0,0,0,0,56,-5.164328,11.21311,-14.25426,-14.86414,-16.43621,-15.55285,-0.0003840923,-0.0006723404,0.3298014,0.403492,0.3110903,0.3040124,0.3357173,2.176617,1.882071,28.70969,30.79413,28.1512,27.93646,28.88361
"2007-12-07 13:45:00",8364,6.616627,-0.04554864,8.779214,6.115421,0.004438551,0.05789189,-3.846608,0.1026935,0.007228035,-0.006691581,0.004972875,883.064,4.571415,-0.2527376,-0.6966551,-0.06449026,5.699921,0.0950067,-0.008490435,-0.01443406,0.003533945,0.3175477,0.2937693,0.0319479,0.002594692,0.2557943,0.2605836,0.002121304,0.05253892,0.1108019,102.2874,-4.103592,2.804382,1.324359,321.1475,38.8525,0.4917553,0.4077588,33.47659,-0.06449026,8.622826,0.003804455,0.01513716,0.02947998,0.1269082,3000,0,0,0,0,0,0,0,0,0,0,56,-5.069984,11.21251,-14.25394,-14.85884,-16.41778,-15.54101,-0.0002698898,0.002331257,0.3297748,0.4034956,0.3110636,0.3039998,0.3356944,2.176347,1.884402,28.70891,30.79423,28.15039,27.93608,28.88294
"2007-12-07 13:50:00",8365,5.463968,0.07920483,9.801152,4.907104,0.004254124,0.05668893,-3.793991,0.0664249,-0.001932781,-0.001462974,0.004108384,878.3492,6.516996,-0.2081051,0.5204056,0.06288031,5.626833,0.0932131,-0.006437031,0.01005473,0.003961129,0.6946051,0.2217875,-0.005818597,-0.003173113,0.531261,0.2893356,-0.0005087245,0.06975675,0.1270672,102.2832,-3.991249,2.766573,1.323774,322.5898,37.41016,0.9177287,0.8744796,17.58395,0.06288031,9.665155,0.004243328,0.01208119,0.03261154,0.1033849,3000,0,0,0,0,0,0,0,0,0,0,56,-4.961835,11.23283,-14.25269,-14.85375,-16.39955,-15.52774,-0.001220942,0.0006489754,0.3297443,0.4034895,0.3110367,0.3039845,0.3356935,2.175126,1.885051,28.70801,30.79407,28.14958,27.93561,28.88291
